,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
59,CADsKY7jOvX,http://instagram.com/p/CADsKY7jOvX,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96487266_235462241071119_6556131383024316116_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Sx2OWiH6uw8AX_SfCHi&oh=0fa62b92b226340e8278efedf3626f41&oe=5EE2A518,75,1484930846,"... i’m the loneliest climber of them all, And don't be too sure I'll keep climbing on, And in my darkest night, in my brightest day, I am the same, I am the same",5/11/2020 23:59
60,CADsHvhgDcF,http://instagram.com/p/CADsHvhgDcF,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97135414_3016322718481495_7925006273371164029_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=U_ItCNdb97IAX8v9V5Q&oh=112fd75130264c0351beb176eb507554&oe=5EE15A2E,19,180872658,"Just outside the little and busy city of Flagstaff was the most gorgeous and secluded dispersed camping. We woke up the next morning with just under a hour drive to Sedona, as we drove through this beautiful state we could see the landscape change from desert and possibly the biggest Saguaros I have ever seen in person to big pine trees and then the brightest red rocks and sand I have ever stepped foot on! It’s safe to say Arizona might just have it all <U+0001F64C><U+0001F3FB> I can’t wait to share more pictures from this incredible trip! <U+0001F3D5> • • • #camping #tentcamping #arizona #flagstaff #sedona",5/11/2020 23:58
61,CADjmuvoJe7,http://instagram.com/p/CADjmuvoJe7,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96836069_3208174162740084_3958126863523969512_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=p2uNJjsLnM4AX9_mHtr&oh=6263f687a5fe40dbd25cb6d40ad7cade&oe=5EE252A0,105,9666617,a year ago we were celebrating in the same place.<U+0001F5A4>,5/11/2020 22:44
62,CADJdDdlBGO,http://instagram.com/p/CADJdDdlBGO,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96146203_176146847179114_6507273247551851722_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=HfE085l-eR8AX-7jlEa&oh=25fe3e25419d893b371aed22c1e6716c&oe=5EE4DD7E,88,207366132,"Been very lucky to have the luck to encounter 13 elephants <U+0001F418> just around the game reserve car, it was a moment of pure joy and happiness #elephant #safari",5/11/2020 18:55
63,CAA9FYvnyzu,http://instagram.com/p/CAA9FYvnyzu,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96764706_894491614296756_6784122597196811098_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=vDQWjE01vRoAX88In81&oh=47094ca19830d59195ee8576a661432b&oe=5EE1B60C,61,34958214,"Garmin Fenix 6. Grymmaste äventyrsklockan, då sikten slår om till noll kan man vara trygg att hitta tillbaka till start ändå. <U+0001F44D><U+0001F3D4>",5/10/2020 22:29
64,B_vokyYDdjh,http://instagram.com/p/B_vokyYDdjh,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/95438700_141972427381824_4283465060722667390_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=06DlM0buLekAX_nbb0p&oh=5b7abc463cbeda4834f0b00c9e3f82c6&oe=5EE3FB7B,10,33846373813,<U+0001F388> . . . .  #photooftheday #fotograf #beautifuldestinations #earthfocus #nakedplanet #turkey_home #artofvisuals #igdaily #vsco #vscocam  #wonderful_places #earthpix #turkey #istanbul #natgeoyourshot #yourshotphotographer #earthfocus #journeys #earthofficial #nature #discovery #nakedplanet #sultanahmet,5/4/2020 5:02
65,B_r_8wCHaFP,http://instagram.com/p/B_r_8wCHaFP,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95536801_980510605679080_3693008596888085401_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-XxlSwr18YsAX9_rtpV&oh=e3be86e6831209800fadc80c75aaa5a0&oe=5EE3B0D6,59,34958214,"What are we waiting for? Answers, decisions, rewards, competitions, challenges or easier times? Point is you are missing the moment in waiting for another. Stop waiting start being <U+0001F91F><U+0001F3FC>",5/2/2020 19:10
66,B_f-bp6DVjE,http://instagram.com/p/B_f-bp6DVjE,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94530455_240886890356296_3376063767245239809_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=nI5GtpQCuNwAX_GaBvA&oh=af821fd07de1a179db3b3568bd5627f5&oe=5EE494ED,147,32068162459,Afternoon at the beach.  #landscapephotography #naturephotography #oceanphotography #beachphotography #photography #photooftheday #photo #pictureoftheday #picture #picoftheday #pic #art #artoftheday #fotografia #fotooftheday #foto #beach #sand #water #ocean #earthfocus #earthofficial #earthpics #wanderlust #landscape #nature #bluesky #clouds #cloudscape #skyporn,4/28/2020 3:06
67,B_dLciFjVwl,http://instagram.com/p/B_dLciFjVwl,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94472822_670574657110045_7820269740337883579_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6fB46XldYxYAX_t_g3K&oh=c0461ccffae952a6540820f4ad7cd14f&oe=5EE187E0,139,32068162459,Contrast.  #landscapephotography #naturephotography #oceanphotography #beachphotography #photography #photooftheday #photo #pictureoftheday #picture #picoftheday #pic #art #artoftheday #fotografia #fotooftheday #foto #pier #lighthouse #water #ocean #earthfocus #earthofficial #earthpics #wanderlust #landscape #nature #bluesky #clouds #cloudscape #skyporn,4/27/2020 1:02
68,B_NgxyjHDIc,http://instagram.com/p/B_NgxyjHDIc,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94759707_514588235886367_4842678405714694772_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=6HCzioRMge8AX8e32hd&oh=fd503f74c25febba28a71400118ed399&oe=5EE3CC5D,105,34958214,"7km löpning är inget man skulle skryta om för ett år sen, men idag är jag jävligt nöjd över 7km, första löppasset sen jag skadade knät för 10 månader sen, fan vad härligt det är med löpning ändå, svårslaget!! Och vädret då!? Toppklass! <U+0001F603><U+0001F44D>",4/20/2020 23:00
69,B_Ar9Ulncft,http://instagram.com/p/B_Ar9Ulncft,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/93794192_607062673356190_8866528992311550670_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=tk4XpaC7Z6sAX-ZwrjF&oh=b27b627f545c65aafad3a1251400c29b&oe=5EBBBC93,56,34958214,3 mil mtb med Aiika idag <U+0001F91F><U+0001F3FC><U+0001F44D>. Music by Professor Kliq - Bust this Bust that <U+0001F596>,4/15/2020 23:28
70,BxGLbZalV9P,http://instagram.com/p/BxGLbZalV9P,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/57488097_1988044497985482_7080173149321839238_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-aPQgn2ERaIAX9Obfij&oh=d798b242b809bab50acc683aaed46980&oe=5EE50C00,1012,6772354515,Stay Strong! Weekend Is Coming. <U+0001F9D1>,5/6/2019 3:19
71,CADr_jdjqRt,http://instagram.com/p/CADr_jdjqRt,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96947196_1451630168357564_5849566747225167730_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KmbOyaB6aSEAX_IBJaO&oh=3d8bc623e873da0bfd4fa61bee936e17&oe=5EE399A1,20,185835128,"Another day another scroll through my camera roll...Nice, August 2015. . . . . #beautifuldestinations #watchthisinstagood #wildernessculture #stayandwander #artofvisuals #agameoftones #moodygrams #earthfocus #shotoniphone  #fanstasticearth #earthpix #ourplanetdaily #discoverearth #earthofficial #illgrammers #exploretocreate #exploretocreate #lifeofadventure #liveauthentic #roamtheplanet #visualsofearth #visualsoflife #theglobewanderer #moodygrams #moodnation #iamatraveler #villefranchesurmer #frenchriveria #cotedazurfrance #nicefrance #southoffrance<U+0001F1EB><U+0001F1F7> #thenoisetier",5/11/2020 23:57
72,CADr5IdlrIe,http://instagram.com/p/CADr5IdlrIe,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96380805_2668980159984492_8215146331408997193_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=wYgh5-OUb0AAX-1rQcH&oh=303c95a5c527f346c13aeee9e2d6c120&oe=5EE39670,65,2153310071,Sunrise burst,5/11/2020 23:56
73,CADrwNEAlVw,http://instagram.com/p/CADrwNEAlVw,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/98128772_665845264271103_6294732632957081842_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=PAPjIKbHnqkAX8CiMEM&oh=e6917c146f60329565b26ccf53213ecc&oe=5EE3CEAC,64,5342452483,<U+2600><U+FE0F><U+2B50><U+2600><U+FE0F><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2600><U+FE0F><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2600><U+FE0F><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50><U+2B50> . . . . . . . .#fotografie #mindfulness #scenery #yourshotphotographer #sunsets #visualgang #sky #visualsoflife #visualoflife #visualsofearth #landscapephotography #scenic #earth #postcardsfromtheworld #world #worldcaptures #evening #outdoors #natura #total_finland #naturegram #instanaturelover #earthofficial #mothetearth #wanderer #instatravel #nature_brilliance #myday #moodoftheday #naturelovers,5/11/2020 23:55
74,CADrwG5g5Mx,http://instagram.com/p/CADrwG5g5Mx,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96328879_246361633247221_3115404500701360678_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=PABkZ2nULZQAX9bnOYr&oh=be6703a00b3e4b21b9c739440c9844e3&oe=5EE14C3F,26,2321735269,"""When we develop patience,  We find that we develop a deserve calm and tranquility"" <U+0001F60C> - - -  Cabo Polonio, Uruguay <U+0001F1FA><U+0001F1FE> - - - -  #artofvisuals #moodygrams  #eclectic_shotz  #ourplanetdaily  #folkgreen #visualsofearth  #lensbible #agameoftones  #exploreourearth  #roamtheplanet  #weroamgermany  #modernoutdoors  #folkscenery #earthofficial  #theimaged  #lifeofadventure #nature  #photography #stayandwander  #earth #visualsoflife  #voyaged  #allaboutadventures  #weroamabroad  #weroamhome #hellofrom  #SouthAmerica  #oeschinensee #VisitUruguay",5/11/2020 23:55
75,CADrvwHgVU-,http://instagram.com/p/CADrvwHgVU-,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/96679896_290232919035646_7271478928513990029_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=kGWcm25kwLAAX9_UCFB&oh=08dc8bb50930ddfb174b3442dce81e7b&oe=5EE3F980,20,1450260596,Stürmisch war es am Freibergsee #Oberstdorf #allgäu #Bayern #Berge #visitbavaria #earthscope #bavaria #mountainstones #discoverearth #roamtheplanet #canon_photos #theweekoninstagram #earthofficial #fantasticearth #landscape #exploretocreate #dailyallgaeu #heimwehnachoberstdorf #allgäutourist #canonwhatelse #deinbayern,5/11/2020 23:55
76,CADru_VAYy0,http://instagram.com/p/CADru_VAYy0,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96856959_236061334341058_4109624451173543337_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=2KL22uva3toAX-mjyCp&oh=aba80ebe0d77a67c0d8e9d1e9a1aaa43&oe=5EE14595,8,1698398260,Conflicted... . . . .  #earthofficial #solotraveler #ecuadorturistico #solitude #earthdayeveryday #toneheaven #earthfocus #andes #leagueoflenses #tripstagram #viajaprimeroecuador #ecuatoriano #instameetec #bealpha #ecuadoramalavida#southamericatrip #allyouneedisecuador #loja #latinamerica #latamgram  #turismoecuador #exmortevita,5/11/2020 23:55
77,CADruaWAuFR,http://instagram.com/p/CADruaWAuFR,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96757940_1666692816803423_1732438406115633350_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=76vWpdRGWiQAX_OZZZh&oh=de4f9f23b612edc97f5941977c8a9488&oe=5EE3AD67,95,320068138,"One of the best experiences of my life, swimming with humpback whales in Tonga. To he honest I got a bit scared at some point when there were like maybe 8 whales and I didn’t know where to look, what to do, if I should go back to the boat, but everything is so fast and they are really fast, that out of the sudden they just disappear. An incredible experience I’ll never forget! <U+0001F433> . . . . . . . #timeoutsociety #awesome_earthpix #beautifulmatters #ourplanetdaily #humpbackwhale #wonderful_places #greatesttravels #awesomelifestyle #discoverglobe #tonga #awesome_photographers #travelstoke #viagem #lonelyplanet #heavenlyplanet #earthfever #iamtb #gopro #travel #vocenooff #earthofficial #welivetoexplore #bestplacestogo #natgeoyourshot #beautifuldestinations #bestvacations #nomadwhere #euvounajanela #bestplacestogo",5/11/2020 23:55
78,CADrrpTgKvX,http://instagram.com/p/CADrrpTgKvX,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96286198_592329101405060_3559204905409162130_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=730JUXiB9n4AX9CXV75&oh=9d9182d3079a743e5ff3b5460fe02557&oe=5EE35E80,50,8181091506,"~~ E<U+142F>E<U+144E> T<U+157C>E <U+15F7><U+15E9><U+15EA> <U+15EA><U+15E9>Y<U+1515>, <U+157C><U+15E9><U+142F>E <U+15F7>E<U+15E9><U+144C>TI<U+15B4><U+144C><U+14AA> E<U+144E><U+15EA>I<U+144E>G<U+1515>. • • • • • • • • • • #walks #exploring #explore #exploremore #explorer #surrey #isolation #amateurphotography #canon #canonphotography #photooftheday #canonuk #iphonephotography #surreyphotographer #fields #photography #photographer #photographylovers #photographs #garden #theoutdoors #sunset #thegreatoutdoors #earthofficial #rapeseed #sunsets #sunsetphotography #sunset_pics #sunsetlover #sunsets_captures",5/11/2020 23:54
79,CADro8tjy9x,http://instagram.com/p/CADro8tjy9x,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96659420_244623330185914_6507514958877265506_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=fjrRIDx6HXcAX97ycj2&oh=a6d36f54facc3183b7b420462a3217c9&oe=5EE1312E,16,584634045,move . . . #skytrail #landscapepaintings #moontrail #natgeohub #natgeowild #natgeolandscape #pocket_world #ig_landscape  #dream_spots #visual_heaven #landscapephoto #landscape_lover #natgeoadventure #earthexperience #mthrworld #majestic_earth  #somewheremagazine #ilovenature #ig_divineshots #earthofficial,5/11/2020 23:54
80,CADroEIj9GY,http://instagram.com/p/CADroEIj9GY,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97223748_599504944003995_1391855805580164695_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ht6cclR-iz8AX8jB_rd&oh=521fcd96ba563b69ebcfe0a6fccefd06&oe=5EE447FF,490,648874539,Sipping a mai tai somewhere on a beach Hawaii sounds pretty darn good right now to me. Where’s the first place you’ll travel to when this is all over?!? #aloha #vacationmode,5/11/2020 23:54
81,CADroEBl2pD,http://instagram.com/p/CADroEBl2pD,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97348850_661438094678737_1889136781399637953_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=csrpnWFTOLsAX-6yHMQ&oh=9ef678e72d5c30aac41a111cb5c77809&oe=5EE2411A,8,18826187693,"Our biggest inspirations in one picture: life on the road, the ocean and sunsets captured in one beautiful picture by @therisingvan <U+0001F68C><U+0001F64C><U+0001F3FB>",5/11/2020 23:54
82,CADrn8VBs__,http://instagram.com/p/CADrn8VBs__,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96101930_660996534743659_7791585996861124349_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=YwkevCscZ7wAX9GM9Ue&oh=96bdbd0a5d231f3f0af57c2c2955c86d&oe=5EE1C6A2,9,6085227304,#@saeed.mehrabi52 #feelthealps #bealpine #bergpic #wirliebendieberge #earth_deluxe #discovernature #ourplanetdaily #exploreourearth #exploretocreate #natureonly #weroamgermany #earthofficial #wildernessculture #wildernessnation #special_shots #nature_seeker #visualsofearth #folksouls #shotzdelight #earthvisuals #visualcreators #mthrworld #master_shots #naturegeography #wildernesstones #outdoortones,5/11/2020 23:54
83,CADrlyTAZn4,http://instagram.com/p/CADrlyTAZn4,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96387155_3407087792654020_4954885996800090705_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=aSe73xJSbS4AX9B_HUV&oh=785de99bc1ac3dad5def8c6f5d71cbfa&oe=5EE4A2D6,614,191175426,"Normally the only way to get this shot without people in it is to get up at the <U+0001F351> crack of dawn, actually BEFORE dawn, and still sometimes you have to wait for someone passing by to get out of the way to take a shot. Usually within 30 minutes after sunrise this place starts to get crawling with people and is completely packed within an hour or two. I wonder how busy it is right now with Covid-19. <U+0001F914> Hope you all had a good weekend!",5/11/2020 23:54
84,CADrdZ4pBkR,http://instagram.com/p/CADrdZ4pBkR,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/97966762_176719923591384_2173128121739646067_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=PU8BsWDr2iEAX9Slp36&oh=52eaa79e749ad4eb7486e27a5a6b240c&oe=5EE232C2,8,26341472,"Today’s shot is of the Tanyard creek falls in full swing after a couple of days of rain. I haven’t seen the falls in low water, but from images that I have seen, it looked rather wispy and thin, but during this visit, we got to see it as a proper cascade. • • • • • #theIMAGED #artofvisuals #global_hotshotz #folkgood #exklusive_shot #beautifuldestinations #passionpassport #exploretocreate #createexplore #awesome_earthpix #awesomeearth #earthfocus #earthofficial #feedbacknation #wilderness_culture #visualsoflife #justgoshoot #instagood #vsco  #nature #naturephotography #naturelovers #traveller #natgeotravel #nikon #nikonphotography #tanyardcreek #arkansasoutdoors #nwarkansas",5/11/2020 23:52
85,CADrcEGHXPu,http://instagram.com/p/CADrcEGHXPu,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/96413824_232655291517435_4936763323256649183_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Z5JFrr9rzxkAX8VB_eh&oh=0a9b32ba077ee1c8bf2ceb154162cf2b&oe=5EE2C523,18,4331731229,The mountains are calling <U+0001F5FB> . . . . #Nikon #beautifuldestinations #earthofficial #wow_planet #ourplanetdaily #earthfocus #moodygrams #mthrworld #ig_california #longexpoelite #longexpohunter #longexpo_kings #longexposureshots #milkyway #astrophotography #nightsky #astrophoto #universetoday #nikontop #nikon_photography_ #nikonlove #nikonfallCA #inyonationalforest #easternsierra #monocounty #landscapers #njspotstravels #choosemountains #landscapephotographymagazine #vanguardworld,5/11/2020 23:52
86,CADrbFyh-ob,http://instagram.com/p/CADrbFyh-ob,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/96465713_111621150362307_5521097901174572743_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=W9riAYvSGwgAX-zWNaK&oh=3d78fba8216edaf14b24446736678a49&oe=5EE2225A,11,33062056271,Photo by @nick_rinaldi_ . . #bns_landscape #master_shots #fantastic_earth #exklusive_shot #longexpoelite #artofvisuals #dream_image #globalcapture #earthpix #allnatureshots #global_hotshotz #instagood #landscape_lovers #jaw_dropping_shots #awesomeearth #mthrworld #ig_photostars #artofvisuals #unique_shots #globewonders #landscape_captures #worldprime #longexposure #splendid_earth #special_shots #earthofficial #shotzdelight  #haidafilter #inspiration_by_benq #fotoproitalia,5/11/2020 23:52
87,CADrU9oHjrp,http://instagram.com/p/CADrU9oHjrp,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/97577858_250556656210681_5294551005112002423_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=P7R_ZMd6kTUAX8LO5IJ&oh=89916bd5e598bf93d5266c2c2e4a35e6&oe=5EE190B8,66,34395214350,This looks like paradise <U+0001F343><U+0001F63B> Double tap if YOU want to go here <U+0001F49A> - FOLLOW @luxustourism <U+0001F49A> - - - FOLLOW @luxustourism <U+0001F49A> FOLLOW @luxustourism <U+0001F30E> FOLLOW @luxustourism <U+0001F343> - - - <U+0001F4F8>Via @danielkordan - - - #awesomeearthpix #earthpix #earthfocus #awesome_earthpix #theworldshotz #loves_landscape #ic_longexpo #magicpict #fantastic_earth #landscape_photography #landscapestylesgf #landscape #landscapestyles_gf #landscapephotographer #landscape_captures #planet_tour #earth_shotz #awesomeearth #nature_brilliance #marvelshots #earthofficial #discoverearth #earth_deluxe #worldshotz #landscape_lovers #ic_landscapes #dream_image #bucketlistideas #paradise<U+0001F334> #beforeidie,5/11/2020 23:51
88,CADrUg8KB5q,http://instagram.com/p/CADrUg8KB5q,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/97129383_557532221844315_5243851734306715440_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=K4ndHieKTi8AX-C-mYZ&oh=dcb2f3c97b9b782fe662e28f1e300906&oe=5EE19423,47,1531074867,"The Cape Range Nationalpark is one of the darkest places I have ever been. A perfect place to discover the night sky and a better place to take a few nightscapes and milkyway shots! I made this shot just one night before we started a big milkyway session! Not perfect, but it shows how incredibly dark the sky was. It`s a single shot made with the Sony A7 III and the sigma art 14 mm f1.8.  #Exmouth #PLACESSEENTHROUGHMYLENS #neuehorizonte #athomeoutdoors #natureiswaiting #WeRoamAbroad #liveforthestory #welcometonature #sigmafoto #AlphaPro #SonyAlpha #longexpoelite #milkywayscientists #earthofficial #nightshooters #Australia #WesternAustralia #IloveAustralia #visitAustralia #Australia_oz  #milkywaychasers #longexposure_shots #newmilkyway #nightscaper #nightskape #Seeaustralia #australiasnorthwest #thisisWA @australia @australiasnorthwest",5/11/2020 23:51
89,CADrTl6pgOx,http://instagram.com/p/CADrTl6pgOx,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96686534_702661077173130_2339791907175954977_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bB7ZsRs_EgYAX9FNZIE&oh=c997d192e68268148285af4c373222e6&oe=5EE1D7AE,9,8210076892,"Times Square, NYC. USA. #timessquare #nyc #newyork #newyorkcity #usa #america  Nikon D750, 24-100.  #roamtheplanet #ourplanetdaily #beautifuldestinations #picoftheday #pictureoftheday #theglobewanderer #nationaldestination #earth_shotz #ig_photooftheday #fantasticearth #earthofficial #lifeofadventure #instatraveling #neverstopexploring #lensbible #nikon #nikonphotography #nikond750 #ig_shotz #discoverearth #nationalgeographic #natgeo  @nikonphotocontest @earthpix @earthfocus @nikoneurope @beautifuldestinations @bbc_travel @travelchannel @photoshop @lightroom @insta_photography_club @instagram @justgoshoot @thepeoplescreatives @discoverearth @bestvacations @monoart @passionpassport @shootstreets @bestcitybreaks @travelanddestinations @newyorkerphoto @nytimestravel @timessquarenyc",5/11/2020 23:51
90,CADrQEnoyTx,http://instagram.com/p/CADrQEnoyTx,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96126302_525817658095182_4271301801898634411_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=VUORFR-ahUwAX9OX8Jd&oh=8e35255682b87d2d967e6c37696f8f8e&oe=5EE14391,41,32676006510,When a dream becomes true <U+0001F33A><U+0001F3D8> . . . . . . . . . . . . . #travel_drops #divine_villages #travellingthroughtheworld #travelanddestinations #hello_worldpics #bestplacestogo #tourtheplanet #destinationearth #awesomeearth #discoverearth #earthofficial #divine_worldplaces #divine_ladolcevita #earth_shotz #travelinspiration #cbviews #bestcitybreaks #villages #kings_villages #map_of_europe #living_europe #topeuropephoto #europe_vacations #living_destinations #tlpicks #hdr_addiction #travelandleisure #voyaged #fantastic_earth #awesome_earthpix,5/11/2020 23:51
91,CADrPoejsTh,http://instagram.com/p/CADrPoejsTh,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/96380057_2634165706871986_7067091268956533662_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=MWAOrdycVLkAX-Y6gzV&oh=7b471bbf703e36b343bdadf1a091684b&oe=5EE4C385,15,5112064617,A famous ridge in a famous mountain range ! Une arête mythique dans un massif célèbre ! #montagne #outdoors #glacier #nature #mountains #alpinisme #wildlife #freedom #montblanc #passionmontagne #mountainworld #alps #earthofficial #landscape #paysage #wilderness #wilderness-mguides #vivelavie @lagoped_,5/11/2020 23:51
92,CADrPRYK-qA,http://instagram.com/p/CADrPRYK-qA,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96361465_238449193921039_3070704090257232927_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=cyVlc7tg5HwAX-TBy6M&oh=9437ea0cb7e4e3b267c8db971a21697f&oe=5EE39943,17,3555563001,TACITO TUMULTO,5/11/2020 23:51
93,CADrPFMhVnj,http://instagram.com/p/CADrPFMhVnj,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/97112107_2910470472335021_2837594174431195139_n.jpg?_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=HQZTgx2QFKwAX_a8CO2&oh=285774f4bfe5fbfebcdf396efd86f734&oe=5EE36B98,11,33062056271,Photo by @joemackin . . #banff #banffnationalpark #explorealberta #alberta #imagesofcanada #canada #canoncanada #explorecanada #ourplanetdaily #landscapephotography #photography #visualsofearth #lensbible #artofvisuals #earthpix #earthofficial #earthfocus #earthoutdoors #earth #natureonly #folkscenery #bbcearth #reflectiongram #discoverearth #tlpicks #morainelake #lakemoraine #lakelouise #banfflakelouise #banffcanada,5/11/2020 23:50
